hello,:-)!,Time,Interval:,1480562138.13259,Running,Time:,0,,,,,,,,,,,,,,,,,,,,,,Average Interval,Std Dev,Variance,Max,Min
[(23,,53,,15,,21,,4.7259984016,,1.6957314014,,1.9022818804,,-0.0021849901,,-0.0018817532,,0.0030751147,,0.999991774559021)],Time,Interval:,0.007645,Running,Time:,4.375364,,,,,,,
[(31,,53,,15,,21,,4.7259116173,,1.6956733465,,1.9022935629,,-0.0022020142,,-0.0018034781,,0.0031427995,,0.999991238117218)],Time,Interval:,0.007629,Running,Time:,10.025628,,,,,,,
[(40,,53,,15,,21,,4.7260065079,,1.6957435608,,1.9022663832,,-0.0022415193,,-0.0017639517,,0.0031667084,,0.9999898672103882)],Time,Interval:,0.007627,Running,Time:,1.757937,,,,,,,
[(48,,53,,15,,21,,4.7259316444,,1.6957284212,,1.9022916555,,-0.0022000808,,-0.0019161386,,0.0031374306,,0.9999912977218628)],Time,Interval:,0.007627,Running,Time:,7.074671,,,,,,,
[(56,,53,,15,,21,,4.7258343697,,1.695756793,,1.9022706747,,-0.0022571792,,-0.0018137118,,0.0031383,,0.9999908804893494)],Time,Interval:,0.007624,Running,Time:,10.874482,,,,,,,
[(64,,53,,15,,21,,4.7258625031,,1.6957392693,,1.9022563696,,-0.0023217415,,-0.0016893697,,0.0030439903,,0.9999909400939941)],Time,Interval:,0.007622,Running,Time:,0.85754,,,,,,,
[(72,,53,,15,,21,,4.7259473801,,1.695764184,,1.9022704363,,-0.0021938714,,-0.0018416753,,0.0030150758,,0.9999908804893494)],Time,Interval:,0.007622,Running,Time:,6.209216,,,,,,,
[(81,,53,,15,,21,,4.725938797,,1.6956316233,,1.9022833109,,-0.0022214795,,-0.0018108881,,0.0031513441,,0.9999908208847046)],Time,Interval:,0.007622,Running,Time:,6.216838,,,,,,,
[(89,,53,,15,,21,,4.7259454727,,1.6956675053,,1.9022836685,,-0.0021821593,,-0.0018713108,,0.0030000152,,0.9999906420707703)],Time,Interval:,0.007619,Running,Time:,11.958059,,,,,,,
[(98,,53,,15,,21,,4.7259888649,,1.6956417561,,1.9023103714,,-0.0022792937,,-0.0018468375,,0.0031453411,,0.9999910593032837)],Time,Interval:,0.007619,Running,Time:,12.216892,,,,,,,
[(106,,53,,15,,21,,4.7260098457,,1.6957418919,,1.9022800922,,-0.0023700381,,-0.0018196796,,0.0030784728,,0.9999920129776001)],Time,Interval:,0.007616,Running,Time:,1.924762,,,,,,,
[(114,,53,,15,,21,,4.7259726524,,1.695749402,,1.9022438526,,-0.0021932812,,-0.0018123478,,0.0030659332,,0.9999904632568359)],Time,Interval:,0.007613,Running,Time:,16.508027,,,,,,,
[(122,,53,,15,,21,,4.7259612083,,1.6957491636,,1.9022324085,,-0.0022438306,,-0.001751443,,0.0031389818,,0.9999909996986389)],Time,Interval:,0.007607,Running,Time:,7.374722,,,,,,,
[(131,,53,,15,,21,,4.7259550095,,1.695751071,,1.9022456408,,-0.002256196,,-0.0017539707,,0.0031621365,,0.9999913573265076)],Time,Interval:,0.007607,Running,Time:,14.674709,,,,,,,
[(140,,53,,15,,21,,4.725880146,,1.6957645416,,1.9022326469,,-0.0022471668,,-0.0018754537,,0.0031305831,,0.9999906420707703)],Time,Interval:,0.007606,Running,Time:,13.99964,,,,,,,
[(148,,53,,15,,21,,4.7258648872,,1.6957559586,,1.9022579193,,-0.0022616454,,-0.0019884498,,0.0031237728,,0.9999908804893494)],Time,Interval:,0.007605,Running,Time:,3.174681,,,,,,,
[(156,,53,,15,,21,,4.7259397507,,1.6957582235,,1.9022694826,,-0.0022082073,,-0.0018478488,,0.0031166913,,0.999990701675415)],Time,Interval:,0.007604,Running,Time:,15.12444,,,,,,,
[(164,,53,,15,,21,,4.7260451317,,1.6956398487,,1.902340889,,-0.0022491366,,-0.0017187869,,0.0032327231,,0.9999911189079285)],Time,Interval:,0.0076,Running,Time:,1.341627,,,,,,,
[(173,,53,,15,,21,,4.7260146141,,1.6957528591,,1.902289629,,-0.0022232637,,-0.0017944271,,0.0030417268,,0.9999917149543762)],Time,Interval:,0.007598,Running,Time:,6.45088,,,,,,,
[(181,,53,,15,,21,,4.7259988785,,1.6957560778,,1.9022676945,,-0.0022578258,,-0.0018500697,,0.0031392172,,0.9999908208847046)],Time,Interval:,0.00759,Running,Time:,2.824654,,,,,,,
[(189,,53,,15,,21,,4.7259502411,,1.6957602501,,1.9022690058,,-0.0023521874,,-0.0017776684,,0.0030150679,,0.999990701675415)],Time,Interval:,0.007589,Running,Time:,5.124747,,,,,,,
[(198,,53,,15,,21,,4.7259926796,,1.6957865953,,1.9022341967,,-0.0022185834,,-0.0018633719,,0.003079233,,0.9999909400939941)],Time,Interval:,0.007583,Running,Time:,6.458463,,,,,,,
[(206,,53,,15,,21,,4.7260107994,,1.6957370043,,1.9022488594,,-0.0021959993,,-0.0018196658,,0.0030182446,,0.9999912977218628)],Time,Interval:,0.007582,Running,Time:,1.02495,,,,,,,
[(214,,53,,15,,21,,4.7258615494,,1.6956511736,,1.9022551775,,-0.0022500693,,-0.0018651551,,0.0031555363,,0.9999912977218628)],Time,Interval:,0.007581,Running,Time:,1.958603,,,,,,,
[(223,,53,,15,,21,,4.7259249687,,1.6957396269,,1.9022809267,,-0.0021799072,,-0.001809036,,0.0031346327,,0.9999910593032837)],Time,Interval:,0.007575,Running,Time:,5.500659,,,,,,,
[(231,,53,,15,,21,,4.7259287834,,1.695710659,,1.9022862911,,-0.0022089288,,-0.0018428642,,0.0031082961,,0.9999909996986389)],Time,Interval:,0.007574,Running,Time:,6.975364,,,,,,,
[(239,,53,,15,,21,,4.7259674072,,1.6957424879,,1.9022935629,,-0.0024220485,,-0.0016809965,,0.0030955027,,0.9999908208847046)],Time,Interval:,0.007572,Running,Time:,5.091265,,,,,,,
[(248,,53,,15,,21,,4.7259244919,,1.6957296133,,1.9023128748,,-0.0023385305,,-0.0017557305,,0.0030508703,,0.9999909400939941)],Time,Interval:,0.00757,Running,Time:,7.21654,,,,,,,
[(256,,53,,15,,21,,4.7259998322,,1.6957319975,,1.9023010731,,-0.0022076692,,-0.0018746246,,0.0030122332,,0.9999904036521912)],Time,Interval:,0.007569,Running,Time:,9.808067,,,,,,,
[(264,,53,,15,,21,,4.7258915901,,1.6956446171,,1.9022971392,,-0.0022521608,,-0.0018667361,,0.0031190026,,0.9999904036521912)],Time,Interval:,0.007567,Running,Time:,16.3412,,,,,,,
[(272,,53,,15,,21,,4.7259893417,,1.6957522631,,1.9022774696,,-0.0021938628,,-0.0017005109,,0.0030764148,,0.9999908208847046)],Time,Interval:,0.007566,Running,Time:,15.649931,,,,,,,
[(281,,53,,15,,21,,4.7259678841,,1.6957656145,,1.9022331238,,-0.0022626352,,-0.0018234617,,0.0031761995,,0.9999909400939941)],Time,Interval:,0.007564,Running,Time:,10.641785,,,,,,,
[(290,,53,,15,,21,,4.7259092331,,1.695771575,,1.9022176266,,-0.002227732,,-0.0019094943,,0.0030584468,,0.9999925494194031)],Time,Interval:,0.007563,Running,Time:,7.524737,,,,,,,
[(298,,53,,15,,21,,4.7258200645,,1.6957831383,,1.9022681713,,-0.0022928482,,-0.0019623225,,0.0030929674,,0.9999907612800598)],Time,Interval:,0.007555,Running,Time:,0.566205,,,,,,,
[(306,,53,,15,,21,,4.7258806229,,1.6957005262,,1.9022426605,,-0.0021466443,,-0.0018786609,,0.0030363847,,0.9999908208847046)],Time,Interval:,0.007554,Running,Time:,15.20031,,,,,,,
[(314,,53,,15,,21,,4.7259144783,,1.6957354546,,1.9022144079,,-0.0022440562,,-0.001885845,,0.0031562136,,0.9999906420707703)],Time,Interval:,0.007553,Running,Time:,7.775278,,,,,,,
[(322,,53,,15,,21,,4.7260398865,,1.6957675219,,1.9022666216,,-0.0021921725,,-0.0018286888,,0.0029759554,,0.9999908804893494)],Time,Interval:,0.007552,Running,Time:,6.96779,,,,,,,
[(331,,53,,15,,21,,4.7259812355,,1.6957421303,,1.9022659063,,-0.0022083507,,-0.0017611036,,0.0031089801,,0.9999911785125732)],Time,Interval:,0.007549,Running,Time:,2.708094,,,,,,,
[(339,,53,,15,,21,,4.7260046005,,1.6957566738,,1.902299881,,-0.0023536249,,-0.0017359632,,0.0030042655,,0.9999908208847046)],Time,Interval:,0.007544,Running,Time:,12.741167,,,,,,,
[(347,,53,,15,,21,,4.7259759903,,1.6957113743,,1.9022768736,,-0.0022266568,,-0.0018210384,,0.0031581065,,0.9999908804893494)],Time,Interval:,0.007542,Running,Time:,0.141085,,,,,,,
[(356,,53,,15,,21,,4.7259550095,,1.6957230568,,1.9022644758,,-0.0022435179,,-0.0017852201,,0.0032014146,,0.9999914169311523)],Time,Interval:,0.007542,Running,Time:,11.090904,,,,,,,
[(364,,53,,15,,21,,4.7258090973,,1.6957530975,,1.9022972584,,-0.0021908246,,-0.0018219711,,0.0029888805,,0.9999909400939941)],Time,Interval:,0.007542,Running,Time:,12.291182,,,,,,,
[(373,,53,,15,,21,,4.7258372307,,1.6957741976,,1.9022036791,,-0.0022362939,,-0.0019227095,,0.0030628003,,0.9999905824661255)],Time,Interval:,0.00754,Running,Time:,2.224688,,,,,,,
[(381,,53,,15,,21,,4.7258658409,,1.6957434416,,1.902258873,,-0.0023730227,,-0.0018032723,,0.0030157452,,0.9999911785125732)],Time,Interval:,0.007537,Running,Time:,2.524848,,,,,,,
[(389,,53,,15,,21,,4.7259912491,,1.6957665682,,1.9022493362,,-0.0022677325,,-0.0019453685,,0.0030881276,,0.9999909996986389)],Time,Interval:,0.007537,Running,Time:,6.274984,,,,,,,
[(398,,53,,15,,21,,4.7260642052,,1.6957275867,,1.9022833109,,-0.0022256551,,-0.0017996444,,0.0030855979,,0.9999909996986389)],Time,Interval:,0.007534,Running,Time:,12.149455,,,,,,,
[(406,,53,,15,,21,,4.7260894775,,1.6957517862,,1.9022666216,,-0.0022415903,,-0.0018584569,,0.0032136082,,0.9999914169311523)],Time,Interval:,0.00753,Running,Time:,16.124347,,,,,,,
[(414,,53,,15,,21,,4.7260560989,,1.6957558393,,1.9022569656,,-0.0022425374,,-0.0018316304,,0.0031252012,,0.999990701675415)],Time,Interval:,0.007529,Running,Time:,5.443192,,,,,,,
[(422,,53,,15,,21,,4.7259697914,,1.6957732439,,1.9022523165,,-0.0022782185,,-0.0019271577,,0.0032898309,,0.9999911785125732)],Time,Interval:,0.007526,Running,Time:,0.433133,,,,,,,
[(431,,53,,15,,21,,4.7258892059,,1.6957792044,,1.9022347927,,-0.0022530011,,-0.0018633666,,0.0031070109,,0.9999908208847046)],Time,Interval:,0.007526,Running,Time:,1.25837,,,,,,,
[(439,,53,,15,,21,,4.7258071899,,1.6956740618,,1.902261138,,-0.0022596058,,-0.0019140833,,0.0031725678,,0.999991238117218)],Time,Interval:,0.007519,Running,Time:,6.174847,,,,,,,
[(447,,53,,15,,21,,4.72590065,,1.6957582235,,1.9022427797,,-0.0022601639,,-0.0018233365,,0.0031144081,,0.9999908208847046)],Time,Interval:,0.007505,Running,Time:,8.374911,,,,,,,
[(456,,53,,15,,21,,4.7259163857,,1.6957696676,,1.9022554159,,-0.0022951439,,-0.0019657691,,0.0032919615,,0.9999904632568359)],Time,Interval:,0.0075,Running,Time:,1.366245,,,,,,,
[(464,,53,,15,,21,,4.7258553505,,1.6958212852,,1.9022674561,,-0.0021925925,,-0.001941062,,0.0030033896,,0.9999911785125732)],Time,Interval:,0.007499,Running,Time:,4.433285,,,,,,,
[(472,,53,,15,,21,,4.7258858681,,1.6956942081,,1.9022955894,,-0.0021770238,,-0.0019074586,,0.0030187906,,0.9999908804893494)],Time,Interval:,0.007499,Running,Time:,8.174592,,,,,,,
[(481,,53,,15,,21,,4.7259745598,,1.6955996752,,1.9023014307,,-0.0022233466,,-0.0018339085,,0.0031516922,,0.9999909996986389)],Time,Interval:,0.007497,Running,Time:,13.841416,,,,,,,
[(489,,53,,15,,21,,4.7260522842,,1.6957583427,,1.9022810459,,-0.002217955,,-0.0017223428,,0.0031993992,,0.9999909996986389)],Time,Interval:,0.007493,Running,Time:,16.024404,,,,,,,
[(497,,53,,15,,21,,4.7259540558,,1.6957441568,,1.9022296667,,-0.0022428783,,-0.0018358487,,0.003111216,,0.999991238117218)],Time,Interval:,0.007491,Running,Time:,7.49959,,,,,,,
[(506,,53,,15,,21,,4.7260165215,,1.6957625151,,1.9022448063,,-0.0022394466,,-0.0017894336,,0.0031597891,,0.9999907612800598)],Time,Interval:,0.007487,Running,Time:,4.033194,,,,,,,
[(514,,53,,15,,21,,4.7259311676,,1.6957643032,,1.9022269249,,-0.0022498372,,-0.0018833054,,0.0031746717,,0.9999908804893494)],Time,Interval:,0.007485,Running,Time:,14.558644,,,,,,,
[(523,,53,,15,,21,,4.7259502411,,1.6956489086,,1.902269125,,-0.0023420509,,-0.0018056069,,0.0030449678,,0.999990701675415)],Time,Interval:,0.007481,Running,Time:,7.492099,,,,,,,
[(531,,53,,15,,21,,4.725944519,,1.6957553625,,1.9022409916,,-0.0021442752,,-0.0017945284,,0.0029571194,,0.9999910593032837)],Time,Interval:,0.007479,Running,Time:,5.525985,,,,,,,
[(539,,53,,15,,21,,4.7259931564,,1.695697546,,1.9023294449,,-0.0021228963,,-0.001795847,,0.0029897499,,0.9999909996986389)],Time,Interval:,0.007477,Running,Time:,0.974128,,,,,,,
[(548,,53,,15,,21,,4.7259478569,,1.6957632303,,1.9022676945,,-0.0022506665,,-0.0017938962,,0.00321276,,0.9999913573265076)],Time,Interval:,0.007473,Running,Time:,1.458155,,,,,,,
[(556,,53,,15,,21,,4.725897789,,1.695759654,,1.9022592306,,-0.0022582384,,-0.0018592175,,0.0030981533,,0.9999906420707703)],Time,Interval:,0.007472,Running,Time:,7.857845,,,,,,,
[(564,,53,,15,,21,,4.7258653641,,1.6957112551,,1.9022700787,,-0.0022128501,,-0.0019015539,,0.0031307139,,0.9999910593032837)],Time,Interval:,0.007472,Running,Time:,10.582811,,,,,,,
[(572,,53,,15,,21,,4.7258229256,,1.6957737207,,1.9023108482,,-0.00223793,,-0.0018768272,,0.0030153967,,0.9999918341636658)],Time,Interval:,0.007467,Running,Time:,8.791553,,,,,,,
[(581,,53,,15,,21,,4.7259669304,,1.6957631111,,1.9022834301,,-0.0021681665,,-0.0017883227,,0.0029510322,,0.9999914765357971)],Time,Interval:,0.007463,Running,Time:,9.958372,,,,,,,
[(589,,53,,15,,21,,4.7260169983,,1.6957731247,,1.902271986,,-0.0022513503,,-0.0018667165,,0.0030871273,,0.9999908804893494)],Time,Interval:,0.007462,Running,Time:,6.391105,,,,,,,
[(598,,53,,15,,21,,4.7259263992,,1.6957658529,,1.9022579193,,-0.0022229964,,-0.0019134285,,0.0030977349,,0.9999908804893494)],Time,Interval:,0.007457,Running,Time:,3.924907,,,,,,,
[(606,,53,,15,,21,,4.726047039,,1.69576478,,1.9022467136,,-0.0022259059,,-0.0017372729,,0.0031809479,,0.9999911189079285)],Time,Interval:,0.007452,Running,Time:,13.466656,,,,,,,
[(614,,53,,15,,21,,4.7261133194,,1.6957440376,,1.9022696018,,-0.0022511287,,-0.0016948804,,0.0032199507,,0.9999912977218628)],Time,Interval:,0.007442,Running,Time:,8.641465,,,,,,,
[(622,,53,,15,,21,,4.7259459496,,1.6957643032,,1.9022474289,,-0.0023507031,,-0.0018483355,,0.0030136202,,0.999991238117218)],Time,Interval:,0.00744,Running,Time:,6.75837,,,,,,,
[(631,,53,,15,,21,,4.7259759903,,1.6957572699,,1.9022439718,,-0.0022565476,,-0.001965268,,0.0031386681,,0.9999908804893494)],Time,Interval:,0.007434,Running,Time:,15.258324,,,,,,,
[(639,,53,,15,,21,,4.7260088921,,1.6957386732,,1.9022855759,,-0.002189395,,-0.0018563255,,0.0030415333,,0.999991774559021)],Time,Interval:,0.007431,Running,Time:,13.866201,,,,,,,
[(647,,53,,15,,21,,4.7258658409,,1.6958019733,,1.9022489786,,-0.0022265622,,-0.001883544,,0.0030179759,,0.9999911785125732)],Time,Interval:,0.00743,Running,Time:,16.608186,,,,,,,
[(656,,53,,15,,21,,4.7259492874,,1.6957238913,,1.9023220539,,-0.0023097966,,-0.0016464639,,0.0029689311,,0.9999908804893494)],Time,Interval:,0.007428,Running,Time:,0.899826,,,,,,,
[(664,,53,,15,,21,,4.7259187698,,1.6957576275,,1.902287364,,-0.0022580961,,-0.0018575911,,0.0031433597,,0.9999908804893494)],Time,Interval:,0.007427,Running,Time:,0.449322,,,,,,,
[(673,,53,,15,,21,,4.7258524895,,1.6957604885,,1.9022893906,,-0.00220343,,-0.001846056,,0.0031508855,,0.9999909996986389)],Time,Interval:,0.007425,Running,Time:,5.666819,,,,,,,
[(681,,53,,15,,21,,4.7258467674,,1.6957802773,,1.9022554159,,-0.0022146539,,-0.0019784996,,0.0030501371,,0.999991238117218)],Time,Interval:,0.007422,Running,Time:,8.732708,,,,,,,
[(689,,53,,15,,21,,4.7258934975,,1.6956858635,,1.9023205042,,-0.0022990177,,-0.0019664471,,0.0030965169,,0.9999909400939941)],Time,Interval:,0.007418,Running,Time:,3.391495,,,,,,,
[(698,,53,,15,,21,,4.7258958817,,1.6957538128,,1.9022754431,,-0.0021965341,,-0.0019184046,,0.0029430185,,0.9999907612800598)],Time,Interval:,0.007418,Running,Time:,5.208393,,,,,,,
[(706,,53,,15,,21,,4.7260098457,,1.6956361532,,1.9023220539,,-0.0022487091,,-0.0019095002,,0.0031467332,,0.9999914765357971)],Time,Interval:,0.007406,Running,Time:,2.608256,,,,,,,
[(714,,53,,15,,21,,4.7260279655,,1.6956555843,,1.9023258686,,-0.0022790991,,-0.001781048,,0.0030016461,,0.9999909996986389)],Time,Interval:,0.007406,Running,Time:,14.224927,,,,,,,
[(723,,53,,15,,21,,4.7260313034,,1.6957453489,,1.9022679329,,-0.002418644,,-0.0018714872,,0.0030956226,,0.9999910593032837)],Time,Interval:,0.007404,Running,Time:,16.191788,,,,,,,
[(731,,53,,15,,21,,4.7260475159,,1.6957656145,,1.9022920132,,-0.0022400361,,-0.0017285667,,0.0031740689,,0.9999902844429016)],Time,Interval:,0.007401,Running,Time:,15.891756,,,,,,,
[(739,,53,,15,,21,,4.7259626389,,1.6957620382,,1.9022380114,,-0.0022747598,,-0.0018912615,,0.0030921407,,0.9999915957450867)],Time,Interval:,0.007397,Running,Time:,3.841148,,,,,,,
[(748,,53,,15,,21,,4.7258181572,,1.6957862377,,1.9023100138,,-0.0022962054,,-0.0019574943,,0.0031508922,,0.9999911189079285)],Time,Interval:,0.007396,Running,Time:,4.216826,,,,,,,
[(756,,53,,15,,21,,4.7259612083,,1.6957662106,,1.9022827148,,-0.0024034264,,-0.001696235,,0.0030690399,,0.999990701675415)],Time,Interval:,0.007391,Running,Time:,4.341254,,,,,,,
[(764,,53,,15,,21,,4.7259421349,,1.6956367493,,1.9023171663,,-0.0022562561,,-0.0018832101,,0.0032363702,,0.999990701675415)],Time,Interval:,0.007388,Running,Time:,13.391329,,,,,,,
[(773,,53,,15,,21,,4.7258214951,,1.6957631111,,1.902300477,,-0.0022648217,,-0.0019732555,,0.0030721228,,0.9999909400939941)],Time,Interval:,0.007386,Running,Time:,4.968063,,,,,,,
[(781,,53,,15,,21,,4.7259321213,,1.6957607269,,1.902261734,,-0.0022981048,,-0.0018266138,,0.0031171311,,0.9999900460243225)],Time,Interval:,0.007385,Running,Time:,2.783305,,,,,,,
[(789,,53,,15,,21,,4.7258591652,,1.6957223415,,1.9022758007,,-0.002245116,,-0.0019364015,,0.003131079,,0.9999915957450867)],Time,Interval:,0.00738,Running,Time:,10.374643,,,,,,,
[(798,,53,,15,,21,,4.7259449959,,1.6957443953,,1.902251482,,-0.0022962028,,-0.0019288795,,0.0031275961,,0.9999908208847046)],Time,Interval:,0.007368,Running,Time:,14.016328,,,,,,,
[(806,,53,,15,,21,,4.7259464264,,1.6957935095,,1.9022561312,,-0.002199074,,-0.0018641464,,0.0029437789,,0.9999914169311523)],Time,Interval:,0.007367,Running,Time:,6.991787,,,,,,,
[(814,,53,,15,,21,,4.725959301,,1.6957535744,,1.9022215605,,-0.0022229019,,-0.0018077528,,0.0030831648,,0.9999906420707703)],Time,Interval:,0.007366,Running,Time:,16.358202,,,,,,,
[(823,,53,,15,,21,,4.7260499001,,1.6957263947,,1.9022449255,,-0.0022486858,,-0.0018291622,,0.0031239281,,0.9999913573265076)],Time,Interval:,0.007364,Running,Time:,14.400066,,,,,,,
[(831,,53,,15,,21,,4.7260713577,,1.6957441568,,1.9022971392,,-0.0022293166,,-0.0018554736,,0.0030929036,,0.9999908804893494)],Time,Interval:,0.007363,Running,Time:,10.416693,,,,,,,
[(839,,53,,15,,21,,4.726000309,,1.6957480907,,1.9022631645,,-0.0022188483,,-0.0018900088,,0.0031425506,,0.9999909400939941)],Time,Interval:,0.007363,Running,Time:,10.500157,,,,,,,
[(848,,53,,15,,21,,4.7258768082,,1.6957727671,,1.902271986,,-0.0022656452,,-0.0020016909,,0.0030719207,,0.9999905824661255)],Time,Interval:,0.007359,Running,Time:,10.916182,,,,,,,
[(856,,53,,15,,21,,4.7259678841,,1.6957589388,,1.9022927284,,-0.0023485618,,-0.0017465402,,0.0030081985,,0.9999915361404419)],Time,Interval:,0.007359,Running,Time:,15.683187,,,,,,,
[(864,,53,,15,,21,,4.7258939743,,1.6957499981,,1.9022469521,,-0.0022651481,,-0.0019307777,,0.0031780368,,0.9999907612800598)],Time,Interval:,0.007342,Running,Time:,15.832959,,,,,,,
[(873,,53,,15,,21,,4.7259001732,,1.695744276,,1.9022814035,,-0.0022336694,,-0.0019530802,,0.0031102933,,0.9999908804893494)],Time,Interval:,0.007341,Running,Time:,16.674698,,,,,,,
[(881,,53,,15,,21,,4.7253136635,,1.6958158016,,1.9022550583,,-0.0023117024,,-0.0023262091,,0.0029820576,,0.9999911189079285)],Time,Interval:,0.007334,Running,Time:,1.08296,,,,,,,
[(889,,53,,15,,21,,4.7258996964,,1.695753336,,1.9022960663,,-0.0021959168,,-0.0018145142,,0.0031288189,,0.999991238117218)],Time,Interval:,0.007333,Running,Time:,1.624622,,,,,,,
[(897,,53,,15,,21,,4.7258448601,,1.6958003044,,1.9022456408,,-0.0022221371,,-0.0019136942,,0.0030414658,,0.9999905228614807)],Time,Interval:,0.007333,Running,Time:,13.708405,,,,,,,
[(906,,53,,15,,21,,4.7260127068,,1.6957787275,,1.9022632837,,-0.0023249625,,-0.0018235845,,0.0031246713,,0.9999909996986389)],Time,Interval:,0.00733,Running,Time:,10.458436,,,,,,,
[(915,,53,,15,,21,,4.7259936333,,1.6958222389,,1.9022738934,,-0.0021879121,,-0.0018483852,,0.0029222032,,0.9999909400939941)],Time,Interval:,0.007317,Running,Time:,8.233987,,,,,,,
[(923,,53,,15,,21,,4.7259759903,,1.6957868338,,1.9022316933,,-0.0022369185,,-0.0018658722,,0.0030765487,,0.9999909400939941)],Time,Interval:,0.007311,Running,Time:,1.124774,,,,,,,
[(931,,53,,15,,21,,4.7260560989,,1.6957677603,,1.9022779465,,-0.0023630729,,-0.0017460884,,0.0029766583,,0.9999909400939941)],Time,Interval:,0.007308,Running,Time:,7.958094,,,,,,,
[(939,,53,,15,,21,,4.7261571884,,1.6957688332,,1.9022774696,,-0.002260675,,-0.0017937368,,0.0031472615,,0.999991238117218)],Time,Interval:,0.007306,Running,Time:,6.508512,,,,,,,
[(948,,53,,15,,21,,4.726146698,,1.6957557201,,1.9023116827,,-0.0021872101,,-0.0017823824,,0.0030760807,,0.9999909400939941)],Time,Interval:,0.007306,Running,Time:,10.808483,,,,,,,
[(956,,53,,15,,21,,4.7260370255,,1.6957476139,,1.9023593664,,-0.0022459389,,-0.0018804534,,0.0030262643,,0.9999903440475464)],Time,Interval:,0.007297,Running,Time:,7.808627,,,,,,,
[(964,,53,,15,,21,,4.7258625031,,1.6957700253,,1.902343154,,-0.0022124473,,-0.0018773127,,0.002947039,,0.9999902248382568)],Time,Interval:,0.007296,Running,Time:,12.841367,,,,,,,
[(973,,53,,15,,21,,4.7258439064,,1.6956294775,,1.9023030996,,-0.0022270838,,-0.0018813623,,0.0031697499,,0.999991238117218)],Time,Interval:,0.007295,Running,Time:,16.20828,,,,,,,
[(981,,53,,15,,21,,4.7258253098,,1.6956391335,,1.9023058414,,-0.0022505627,,-0.001921354,,0.003092777,,0.9999914765357971)],Time,Interval:,0.007288,Running,Time:,11.657996,,,,,,,
[(989,,53,,15,,21,,4.7258572578,,1.6957645416,,1.9022874832,,-0.0023636608,,-0.0018245671,,0.002990341,,0.9999905228614807)],Time,Interval:,0.007283,Running,Time:,16.116817,,,,,,,
[(998,,53,,15,,21,,4.7259020805,,1.6957402229,,1.902274847,,-0.0022153105,,-0.0018760163,,0.0031411238,,0.999990701675415)],Time,Interval:,0.007282,Running,Time:,0.191232,,,,,,,
[(6,,54,,15,,21,,4.7259712219,,1.6956816912,,1.9023245573,,-0.0023182251,,-0.0016621783,,0.002944021,,0.9999914169311523)],Time,Interval:,0.007279,Running,Time:,2.558469,,,,,,,
