['(838028', ' 344', ' 47', ' 7', ' 22', ' 0.21036522090435028', ' 0.0633646696805954', ' -0.11086641252040863']	1481256467.339220	1481256467.339296
['(838030', ' 361', ' 47', ' 7', ' 22', ' 0.21026675403118134', ' 0.06341403722763062', ' -0.11082106828689575']	1481256467.359409	1481256467.359489
['(838033', ' 386', ' 47', ' 7', ' 22', ' 0.21022014319896698', ' 0.06358672678470612', ' -0.11080928891897202']	1481256467.379214	1481256467.379315
['(838035', ' 403', ' 47', ' 7', ' 22', ' 0.21027635037899017', ' 0.06346134096384048', ' -0.11082374304533005']	1481256467.399230	1481256467.399313
['(838038', ' 428', ' 47', ' 7', ' 22', ' 0.21026445925235748', ' 0.0635375902056694', ' -0.11081513017416']	1481256467.419207	1481256467.419275
['(838040', ' 444', ' 47', ' 7', ' 22', ' 0.21036671102046967', ' 0.06337042897939682', ' -0.11087147891521454']	1481256467.439240	1481256467.439337
['(838042', ' 461', ' 47', ' 7', ' 22', ' 0.21020910143852234', ' 0.0635770708322525', ' -0.11079090088605881']	1481256467.459288	1481256467.459368
['(838045', ' 486', ' 47', ' 7', ' 22', ' 0.21024760603904724', ' 0.06353794038295746', ' -0.11081089824438095']	1481256467.479214	1481256467.479280
['(838047', ' 503', ' 47', ' 7', ' 22', ' 0.21025799214839935', ' 0.0634346678853035', ' -0.11082121729850769']	1481256467.499222	1481256467.499329
['(838050', ' 528', ' 47', ' 7', ' 22', ' 0.21028806269168854', ' 0.06345169246196747', ' -0.11084096878767014']	1481256467.519227	1481256467.519334
['(838052', ' 544', ' 47', ' 7', ' 22', ' 0.2102842777967453', ' 0.06353095173835754', ' -0.11082708835601807']	1481256467.539301	1481256467.539384
['(838054', ' 561', ' 47', ' 7', ' 22', ' 0.2102590948343277', ' 0.06347658485174179', ' -0.11082585901021957']	1481256467.559271	1481256467.559369
['(838057', ' 586', ' 47', ' 7', ' 22', ' 0.21021465957164764', ' 0.06355953961610794', ' -0.11080073565244675']	1481256467.579216	1481256467.579282
['(838059', ' 603', ' 47', ' 7', ' 22', ' 0.21025344729423523', ' 0.06352459639310837', ' -0.11080795526504517']	1481256467.599212	1481256467.599288
['(838062', ' 628', ' 47', ' 7', ' 22', ' 0.210366889834404', ' 0.0633549839258194', ' -0.110885389149189']	1481256467.619225	1481256467.619316
['(838064', ' 644', ' 47', ' 7', ' 22', ' 0.2102999985218048', ' 0.06342647969722748', ' -0.11084074527025223']	1481256467.639434	1481256467.639529
['(838067', ' 669', ' 47', ' 7', ' 22', ' 0.21020756661891937', ' 0.0635509341955185', ' -0.11078710108995438']	1481256467.659664	1481256467.659740
['(838069', ' 686', ' 47', ' 7', ' 22', ' 0.21027030050754547', ' 0.06348317861557007', ' -0.11083191633224487']	1481256467.679213	1481256467.679280
['(838071', ' 703', ' 47', ' 7', ' 22', ' 0.21022577583789825', ' 0.06354382634162903', ' -0.11078982800245285']	1481256467.699247	1481256467.699321
['(838074', ' 727', ' 47', ' 7', ' 22', ' 0.21026915311813354', ' 0.06347671896219254', ' -0.11083105206489563']	1481256467.719223	1481256467.719296
['(838076', ' 744', ' 47', ' 7', ' 22', ' 0.21026311814785004', ' 0.06350944191217422', ' -0.1108248308300972']	1481256467.739227	1481256467.739351
['(838078', ' 761', ' 47', ' 7', ' 22', ' 0.21029560267925262', ' 0.06343797594308853', ' -0.11085032671689987']	1481256467.759224	1481256467.759290
['(838081', ' 786', ' 47', ' 7', ' 22', ' 0.21021322906017303', ' 0.06355765461921692', ' -0.11080595850944519']	1481256467.779203	1481256467.779270
['(838083', ' 803', ' 47', ' 7', ' 22', ' 0.21022175252437592', ' 0.06353618204593658', ' -0.11078948527574539']	1481256467.799213	1481256467.799299
['(838086', ' 827', ' 47', ' 7', ' 22', ' 0.21025916934013367', ' 0.06344010680913925', ' -0.1108308807015419']	1481256467.819206	1481256467.819274
['(838088', ' 844', ' 47', ' 7', ' 22', ' 0.21026840806007385', ' 0.06339839100837708', ' -0.11082687228918076']	1481256467.839264	1481256467.839346
['(838090', ' 861', ' 47', ' 7', ' 22', ' 0.21021391451358795', ' 0.06355813890695572', ' -0.11078578978776932']	1481256467.859237	1481256467.859334
['(838093', ' 886', ' 47', ' 7', ' 22', ' 0.2102644443511963', ' 0.06348928064107895', ' -0.11085391789674759']	1481256467.879217	1481256467.879282
['(838095', ' 903', ' 47', ' 7', ' 22', ' 0.2102891504764557', ' 0.0634482279419899', ' -0.11083192378282547']	1481256467.899215	1481256467.899294
['(838098', ' 927', ' 47', ' 7', ' 22', ' 0.21021851897239685', ' 0.06357493996620178', ' -0.11080554127693176']	1481256467.919220	1481256467.919292
['(838100', ' 944', ' 47', ' 7', ' 22', ' 0.2103886604309082', ' 0.06332939118146896', ' -0.11090333759784698']	1481256467.939212	1481256467.939283
['(838102', ' 961', ' 47', ' 7', ' 22', ' 0.210184246301651', ' 0.06356470286846161', ' -0.1108083501458168']	1481256467.959210	1481256467.959283
['(838105', ' 986', ' 47', ' 7', ' 22', ' 0.21028710901737213', ' 0.06344472616910934', ' -0.11086716502904892']	1481256467.979208	1481256467.979278
['(838107', ' 3', ' 48', ' 7', ' 22', ' 0.21033991873264313', ' 0.06338691711425781', ' -0.11086762696504593']	1481256467.999231	1481256467.999332
['(838110', ' 28', ' 48', ' 7', ' 22', ' 0.21030300855636597', ' 0.06338182091712952', ' -0.11085084080696106']	1481256468.019240	1481256468.019339
['(838112', ' 44', ' 48', ' 7', ' 22', ' 0.21028445661067963', ' 0.06345202773809433', ' -0.11084365844726562']	1481256468.039212	1481256468.039300
['(838114', ' 61', ' 48', ' 7', ' 22', ' 0.21027442812919617', ' 0.06333094835281372', ' -0.11084633320569992']	1481256468.059227	1481256468.059327
['(838117', ' 86', ' 48', ' 7', ' 22', ' 0.210276260972023', ' 0.06331135332584381', ' -0.11085948348045349']	1481256468.079334	1481256468.079415
['(838119', ' 103', ' 48', ' 7', ' 22', ' 0.21027804911136627', ' 0.06345178186893463', ' -0.11084986478090286']	1481256468.099216	1481256468.099286
['(838122', ' 127', ' 48', ' 7', ' 22', ' 0.2102777510881424', ' 0.06341630220413208', ' -0.11084528267383575']	1481256468.119270	1481256468.119368
['(838124', ' 144', ' 48', ' 7', ' 22', ' 0.2103012651205063', ' 0.06337481737136841', ' -0.11085041612386703']	1481256468.139224	1481256468.139297
['(838126', ' 161', ' 48', ' 7', ' 22', ' 0.21028770506381989', ' 0.06344877928495407', ' -0.11085739731788635']	1481256468.159366	1481256468.159448
['(838129', ' 186', ' 48', ' 7', ' 22', ' 0.21027040481567383', ' 0.06342770904302597', ' -0.11084438115358353']	1481256468.179226	1481256468.179318
['(838131', ' 203', ' 48', ' 7', ' 22', ' 0.2102738618850708', ' 0.06331474334001541', ' -0.11086028814315796']	1481256468.199299	1481256468.199383
['(838134', ' 227', ' 48', ' 7', ' 22', ' 0.21025972068309784', ' 0.0634705200791359', ' -0.11084209382534027']	1481256468.219213	1481256468.219288
['(838136', ' 244', ' 48', ' 7', ' 22', ' 0.2102668583393097', ' 0.0634569302201271', ' -0.11082930862903595']	1481256468.239216	1481256468.239310
['(838138', ' 261', ' 48', ' 7', ' 22', ' 0.2102869749069214', ' 0.06344198435544968', ' -0.11085976660251617']	1481256468.259330	1481256468.259398
['(838141', ' 286', ' 48', ' 7', ' 22', ' 0.21029052138328552', ' 0.06349071860313416', ' -0.110850989818573']	1481256468.279212	1481256468.279279
['(838143', ' 303', ' 48', ' 7', ' 22', ' 0.21026594936847687', ' 0.0634470209479332', ' -0.11083541065454483']	1481256468.299224	1481256468.299316
['(838146', ' 328', ' 48', ' 7', ' 22', ' 0.2102518379688263', ' 0.06353922188282013', ' -0.11081314831972122']	1481256468.319211	1481256468.319278
['(838148', ' 344', ' 48', ' 7', ' 22', ' 0.21023811399936676', ' 0.06354974955320358', ' -0.11079266667366028']	1481256468.339207	1481256468.339283
['(838151', ' 369', ' 48', ' 7', ' 22', ' 0.21027125418186188', ' 0.06351976096630096', ' -0.11082182824611664']	1481256468.359878	1481256468.359969
['(838153', ' 386', ' 48', ' 7', ' 22', ' 0.21030333638191223', ' 0.06343381106853485', ' -0.11082516610622406']	1481256468.379211	1481256468.379291
['(838155', ' 403', ' 48', ' 7', ' 22', ' 0.21035484969615936', ' 0.06362008303403854', ' -0.11086488515138626']	1481256468.399213	1481256468.399290
['(838158', ' 427', ' 48', ' 7', ' 22', ' 0.2103549987077713', ' 0.06339854001998901', ' -0.11086291074752808']	1481256468.419239	1481256468.419336
['(838160', ' 444', ' 48', ' 7', ' 22', ' 0.2102949172258377', ' 0.0634477436542511', ' -0.11081948131322861']	1481256468.439211	1481256468.439275
['(838163', ' 469', ' 48', ' 7', ' 22', ' 0.21020875871181488', ' 0.06357894092798233', ' -0.11079447716474533']	1481256468.459657	1481256468.459726
['(838165', ' 486', ' 48', ' 7', ' 22', ' 0.21026065945625305', ' 0.06348548829555511', ' -0.11080855131149292']	1481256468.479211	1481256468.479292
['(838167', ' 503', ' 48', ' 7', ' 22', ' 0.21085895597934723', ' 0.06355553865432739', ' -0.11112266778945923']	1481256468.499216	1481256468.499282
['(838170', ' 528', ' 48', ' 7', ' 22', ' 0.2103004902601242', ' 0.06344267725944519', ' -0.11085040122270584']	1481256468.519217	1481256468.519309
['(838172', ' 544', ' 48', ' 7', ' 22', ' 0.21024101972579956', ' 0.06356952339410782', ' -0.11079690605401993']	1481256468.539233	1481256468.539316
['(838174', ' 561', ' 48', ' 7', ' 22', ' 0.21020156145095825', ' 0.06356465816497803', ' -0.11078651994466782']	1481256468.559213	1481256468.559280
['(838177', ' 586', ' 48', ' 7', ' 22', ' 0.21025392413139343', ' 0.06346352398395538', ' -0.11081460118293762']	1481256468.579201	1481256468.579270
['(838179', ' 602', ' 48', ' 7', ' 22', ' 0.21020878851413727', ' 0.06356412172317505', ' -0.11078750342130661']	1481256468.599209	1481256468.599302
['(838182', ' 627', ' 48', ' 7', ' 22', ' 0.2101927548646927', ' 0.06355849653482437', ' -0.11079856008291245']	1481256468.619318	1481256468.619406
['(838184', ' 644', ' 48', ' 7', ' 22', ' 0.2102753072977066', ' 0.0635017454624176', ' -0.11082062125205994']	1481256468.639466	1481256468.639548
['(838186', ' 661', ' 48', ' 7', ' 22', ' 0.21021200716495514', ' 0.06356975436210632', ' -0.11078675836324692']	1481256468.659218	1481256468.659287
['(838189', ' 686', ' 48', ' 7', ' 22', ' 0.21027304232120514', ' 0.06332415342330933', ' -0.1108279898762703']	1481256468.679234	1481256468.679352
['(838191', ' 703', ' 48', ' 7', ' 22', ' 0.21029554307460785', ' 0.06344113498926163', ' -0.1108463704586029']	1481256468.699232	1481256468.699325
['(838194', ' 727', ' 48', ' 7', ' 22', ' 0.21020060777664185', ' 0.06356118619441986', ' -0.11079572141170502']	1481256468.719354	1481256468.719425
['(838196', ' 744', ' 48', ' 7', ' 22', ' 0.2102612555027008', ' 0.0634816586971283', ' -0.11081872880458832']	1481256468.739224	1481256468.739317
['(838198', ' 761', ' 48', ' 7', ' 22', ' 0.21038676798343658', ' 0.06330850720405579', ' -0.11090432852506638']	1481256468.759250	1481256468.759338
['(838201', ' 786', ' 48', ' 7', ' 22', ' 0.2102675586938858', ' 0.06348054856061935', ' -0.11081888526678085']	1481256468.779211	1481256468.779278
['(838203', ' 803', ' 48', ' 7', ' 22', ' 0.21030864119529724', ' 0.06337977200746536', ' -0.11085997521877289']	1481256468.799220	1481256468.799316
['(838206', ' 828', ' 48', ' 7', ' 22', ' 0.21033471822738647', ' 0.06340669840574265', ' -0.11085627973079681']	1481256468.819230	1481256468.819321
['(838208', ' 844', ' 48', ' 7', ' 22', ' 0.21020451188087463', ' 0.06355126947164536', ' -0.110794797539711']	1481256468.839234	1481256468.839307
['(838210', ' 861', ' 48', ' 7', ' 22', ' 0.21019984781742096', ' 0.06356251984834671', ' -0.11077707260847092']	1481256468.859234	1481256468.859326
['(838213', ' 886', ' 48', ' 7', ' 22', ' 0.2102155238389969', ' 0.063555046916008', ' -0.11078742891550064']	1481256468.879345	1481256468.879419
['(838215', ' 903', ' 48', ' 7', ' 22', ' 0.21031534671783447', ' 0.06340474635362625', ' -0.11085294187068939']	1481256468.899208	1481256468.899276
['(838218', ' 927', ' 48', ' 7', ' 22', ' 0.2102125734090805', ' 0.06352755427360535', ' -0.11078869551420212']	1481256468.919210	1481256468.919304
['(838220', ' 944', ' 48', ' 7', ' 22', ' 0.21034479141235352', ' 0.06336657702922821', ' -0.11085765063762665']	1481256468.939220	1481256468.939297
['(838222', ' 961', ' 48', ' 7', ' 22', ' 0.21071107685565948', ' 0.06354943662881851', ' -0.11095567792654037']	1481256468.959211	1481256468.959284
['(838225', ' 986', ' 48', ' 7', ' 22', ' 0.21041640639305115', ' 0.06328879296779633', ' -0.11090409010648727']	1481256468.979230	1481256468.979328
['(838227', ' 2', ' 49', ' 7', ' 22', ' 0.2103121131658554', ' 0.06341130286455154', ' -0.11086436361074448']	1481256468.999352	1481256468.999449
['(838230', ' 27', ' 49', ' 7', ' 22', ' 0.21032263338565826', ' 0.06338396668434143', ' -0.11084768921136856']	1481256469.019209	1481256469.019282
['(838232', ' 44', ' 49', ' 7', ' 22', ' 0.2103007286787033', ' 0.06325976550579071', ' -0.11084530502557755']	1481256469.039322	1481256469.039414
['(838234', ' 61', ' 49', ' 7', ' 22', ' 0.21024179458618164', ' 0.06349770724773407', ' -0.11081336438655853']	1481256469.059218	1481256469.059283
['(838237', ' 86', ' 49', ' 7', ' 22', ' 0.21030741930007935', ' 0.06332851201295853', ' -0.11082341521978378']	1481256469.079204	1481256469.079271
['(838239', ' 102', ' 49', ' 7', ' 22', ' 0.21029315888881683', ' 0.06339620798826218', ' -0.11085233092308044']	1481256469.099217	1481256469.099288
['(838242', ' 128', ' 49', ' 7', ' 22', ' 0.2102532982826233', ' 0.0634588748216629', ' -0.11082189530134201']	1481256469.119210	1481256469.119277
['(838244', ' 144', ' 49', ' 7', ' 22', ' 0.21045300364494324', ' 0.06327608972787857', ' -0.11094040423631668']	1481256469.139286	1481256469.139393
['(838247', ' 169', ' 49', ' 7', ' 22', ' 0.21025188267230988', ' 0.06349119544029236', ' -0.11082837730646133']	1481256469.160177	1481256469.160276
['(838249', ' 186', ' 49', ' 7', ' 22', ' 0.21025194227695465', ' 0.06348800659179688', ' -0.11081643402576447']	1481256469.179208	1481256469.179251
['(838251', ' 203', ' 49', ' 7', ' 22', ' 0.21019083261489868', ' 0.06355989724397659', ' -0.1108032688498497']	1481256469.199377	1481256469.199401
['(838254', ' 227', ' 49', ' 7', ' 22', ' 0.21026374399662018', ' 0.06345795840024948', ' -0.11082879453897476']	1481256469.219171	1481256469.219194
['(838255', ' 236', ' 49', ' 7', ' 22', ' 0.21029996871948242', ' 0.06341888755559921', ' -0.11084461957216263']	1481256469.239187	1481256469.239238
['(838258', ' 261', ' 49', ' 7', ' 22', ' 0.21026664972305298', ' 0.06340581923723221', ' -0.11082937568426132']	1481256469.259223	1481256469.259322
['(838261', ' 286', ' 49', ' 7', ' 22', ' 0.2102048248052597', ' 0.06354118883609772', ' -0.11077285557985306']	1481256469.279218	1481256469.279291
['(838263', ' 303', ' 49', ' 7', ' 22', ' 0.2102886289358139', ' 0.06339125335216522', ' -0.11085652559995651']	1481256469.299450	1481256469.299532
['(838266', ' 327', ' 49', ' 7', ' 22', ' 0.21026533842086792', ' 0.06349588185548782', ' -0.11082492023706436']	1481256469.319232	1481256469.319317
['(838268', ' 344', ' 49', ' 7', ' 22', ' 0.21026602387428284', ' 0.06348446011543274', ' -0.1108454167842865']	1481256469.339353	1481256469.339423
['(838270', ' 361', ' 49', ' 7', ' 22', ' 0.21027570962905884', ' 0.0633515864610672', ' -0.11083411425352097']	1481256469.359258	1481256469.359340
['(838273', ' 386', ' 49', ' 7', ' 22', ' 0.21029168367385864', ' 0.06340055912733078', ' -0.1108139306306839']	1481256469.379221	1481256469.379346
['(838275', ' 402', ' 49', ' 7', ' 22', ' 0.2103826403617859', ' 0.0633414164185524', ' -0.11088353395462036']	1481256469.399233	1481256469.399300
['(838278', ' 427', ' 49', ' 7', ' 22', ' 0.21025331318378448', ' 0.06346389651298523', ' -0.11080025881528854']	1481256469.419229	1481256469.419325
['(838280', ' 444', ' 49', ' 7', ' 22', ' 0.2103254795074463', ' 0.06340275704860687', ' -0.11085864156484604']	1481256469.439322	1481256469.439421
['(838282', ' 461', ' 49', ' 7', ' 22', ' 0.21035988628864288', ' 0.06349703669548035', ' -0.110850028693676']	1481256469.459223	1481256469.459302
['(838285', ' 486', ' 49', ' 7', ' 22', ' 0.21023119986057281', ' 0.06357111036777496', ' -0.11079750210046768']	1481256469.479215	1481256469.479290
['(838287', ' 503', ' 49', ' 7', ' 22', ' 0.2101922631263733', ' 0.06355057656764984', ' -0.11079525947570801']	1481256469.499233	1481256469.499338
['(838290', ' 527', ' 49', ' 7', ' 22', ' 0.21027973294258118', ' 0.06347888708114624', ' -0.11080770194530487']	1481256469.519384	1481256469.519497
['(838292', ' 544', ' 49', ' 7', ' 22', ' 0.21025413274765015', ' 0.06349995732307434', ' -0.11083325743675232']	1481256469.539341	1481256469.539447
['(838295', ' 569', ' 49', ' 7', ' 22', ' 0.21029207110404968', ' 0.06342605501413345', ' -0.11083877086639404']	1481256469.559895	1481256469.559972
['(838297', ' 586', ' 49', ' 7', ' 22', ' 0.21021397411823273', ' 0.06353031098842621', ' -0.11078145354986191']	1481256469.579319	1481256469.579417
['(838299', ' 603', ' 49', ' 7', ' 22', ' 0.21031619608402252', ' 0.06339239329099655', ' -0.110850490629673']	1481256469.599308	1481256469.599390
['(838302', ' 627', ' 49', ' 7', ' 22', ' 0.2102220058441162', ' 0.0635366216301918', ' -0.11077054589986801']	1481256469.619215	1481256469.619292
['(838304', ' 644', ' 49', ' 7', ' 22', ' 0.21029628813266754', ' 0.06328175216913223', ' -0.1108548641204834']	1481256469.639221	1481256469.639319
['(838306', ' 661', ' 49', ' 7', ' 22', ' 0.210318461060524', ' 0.06337439268827438', ' -0.11083540320396423']	1481256469.659233	1481256469.659320
['(838309', ' 686', ' 49', ' 7', ' 22', ' 0.2102697491645813', ' 0.06347225606441498', ' -0.11082055419683456']	1481256469.679226	1481256469.679297
['(838311', ' 703', ' 49', ' 7', ' 22', ' 0.21028892695903778', ' 0.0634254440665245', ' -0.11084137856960297']	1481256469.699233	1481256469.699331
['(838314', ' 727', ' 49', ' 7', ' 22', ' 0.21024852991104126', ' 0.0635099932551384', ' -0.11079785972833633']	1481256469.719229	1481256469.719330
['(838316', ' 744', ' 49', ' 7', ' 22', ' 0.2102455198764801', ' 0.06340096145868301', ' -0.1108236163854599']	1481256469.739228	1481256469.739316
['(838318', ' 761', ' 49', ' 7', ' 22', ' 0.2102063149213791', ' 0.06354785710573196', ' -0.1107906922698021']	1481256469.759225	1481256469.759326
['(838321', ' 786', ' 49', ' 7', ' 22', ' 0.2102579027414322', ' 0.06353029608726501', ' -0.11081331223249435']	1481256469.779226	1481256469.779299
['(838323', ' 802', ' 49', ' 7', ' 22', ' 0.21026316285133362', ' 0.06350909918546677', ' -0.11083289980888367']	1481256469.799514	1481256469.799594
['(838326', ' 828', ' 49', ' 7', ' 22', ' 0.21025864779949188', ' 0.06339118629693985', ' -0.11079546064138412']	1481256469.819214	1481256469.819281
['(838328', ' 844', ' 49', ' 7', ' 22', ' 0.21026037633419037', ' 0.06347980350255966', ' -0.11082038283348083']	1481256469.839305	1481256469.839386
['(838331', ' 869', ' 49', ' 7', ' 22', ' 0.21025751531124115', ' 0.06350719183683395', ' -0.11080392450094223']	1481256469.859699	1481256469.859767
['(838333', ' 886', ' 49', ' 7', ' 22', ' 0.21027065813541412', ' 0.06345546990633011', ' -0.11080532521009445']	1481256469.879211	1481256469.879275
['(838335', ' 903', ' 49', ' 7', ' 22', ' 0.2103138566017151', ' 0.06345511972904205', ' -0.11082644015550613']	1481256469.899229	1481256469.899295
['(838338', ' 928', ' 49', ' 7', ' 22', ' 0.2102174609899521', ' 0.0635303482413292', ' -0.11074574291706085']	1481256469.919422	1481256469.919504
['(838340', ' 944', ' 49', ' 7', ' 22', ' 0.21028640866279602', ' 0.06360600143671036', ' -0.11079654842615128']	1481256469.939211	1481256469.939275
['(838342', ' 961', ' 49', ' 7', ' 22', ' 0.2103165239095688', ' 0.06340718269348145', ' -0.11081130057573318']	1481256469.959210	1481256469.959283
['(838345', ' 986', ' 49', ' 7', ' 22', ' 0.2102593332529068', ' 0.06350475549697876', ' -0.11079838871955872']	1481256469.979263	1481256469.979344
['(838347', ' 3', ' 50', ' 7', ' 22', ' 0.21034345030784607', ' 0.06337151676416397', ' -0.11083906888961792']	1481256469.999219	1481256469.999306
['(838350', ' 27', ' 50', ' 7', ' 22', ' 0.21029087901115417', ' 0.0634525865316391', ' -0.11079468578100204']	1481256470.019318	1481256470.019393
['(838352', ' 44', ' 50', ' 7', ' 22', ' 0.2102617472410202', ' 0.06342514604330063', ' -0.11080801486968994']	1481256470.039229	1481256470.039370
['(838354', ' 61', ' 50', ' 7', ' 22', ' 0.21022439002990723', ' 0.06344809383153915', ' -0.1107730120420456']	1481256470.059223	1481256470.059309
['(838357', ' 86', ' 50', ' 7', ' 22', ' 0.21021461486816406', ' 0.06356202811002731', ' -0.11077960580587387']	1481256470.079206	1481256470.079273
['(838359', ' 102', ' 50', ' 7', ' 22', ' 0.2102474719285965', ' 0.06350190192461014', ' -0.1108025535941124']	1481256470.099222	1481256470.099299
['(838362', ' 127', ' 50', ' 7', ' 22', ' 0.2104881852865219', ' 0.06351326406002045', ' -0.11091873794794083']	1481256470.119234	1481256470.119323
['(838364', ' 144', ' 50', ' 7', ' 22', ' 0.2102026641368866', ' 0.06355136632919312', ' -0.11079023778438568']	1481256470.139406	1481256470.139504
['(838366', ' 161', ' 50', ' 7', ' 22', ' 0.21024189889431', ' 0.06350522488355637', ' -0.11078864336013794']	1481256470.159220	1481256470.159302
['(838369', ' 186', ' 50', ' 7', ' 22', ' 0.21034632623195648', ' 0.06337154656648636', ' -0.11085284501314163']	1481256470.179201	1481256470.179270
['(838371', ' 202', ' 50', ' 7', ' 22', ' 0.21025408804416656', ' 0.06344979256391525', ' -0.11081021279096603']	1481256470.199230	1481256470.199330
['(838374', ' 227', ' 50', ' 7', ' 22', ' 0.2102719098329544', ' 0.06345227360725403', ' -0.11080580949783325']	1481256470.219220	1481256470.219292
['(838376', ' 244', ' 50', ' 7', ' 22', ' 0.21018408238887787', ' 0.06354372203350067', ' -0.11078782379627228']	1481256470.239213	1481256470.239306
['(838378', ' 261', ' 50', ' 7', ' 22', ' 0.21026554703712463', ' 0.06345711648464203', ' -0.11080687493085861']	1481256470.259235	1481256470.259332
['(838381', ' 286', ' 50', ' 7', ' 22', ' 0.21025435626506805', ' 0.06338756531476974', ' -0.11083206534385681']	1481256470.279213	1481256470.279286
['(838383', ' 302', ' 50', ' 7', ' 22', ' 0.21023191511631012', ' 0.06348150223493576', ' -0.1108034998178482']	1481256470.299208	1481256470.299278
['(838386', ' 327', ' 50', ' 7', ' 22', ' 0.21029463410377502', ' 0.0634395182132721', ' -0.11084925383329391']	1481256470.319241	1481256470.319337
['(838388', ' 344', ' 50', ' 7', ' 22', ' 0.2102777659893036', ' 0.06342802196741104', ' -0.11085142940282822']	1481256470.339794	1481256470.339876
['(838390', ' 361', ' 50', ' 7', ' 22', ' 0.21024858951568604', ' 0.06334522366523743', ' -0.11082342267036438']	1481256470.359223	1481256470.359296
['(838393', ' 386', ' 50', ' 7', ' 22', ' 0.2102700024843216', ' 0.06343462318181992', ' -0.11085713654756546']	1481256470.379258	1481256470.379357
['(838395', ' 403', ' 50', ' 7', ' 22', ' 0.21025988459587097', ' 0.06335710734128952', ' -0.1108291745185852']	1481256470.399239	1481256470.399333
['(838398', ' 427', ' 50', ' 7', ' 22', ' 0.21040929853916168', ' 0.06324081867933273', ' -0.11088534444570541']	1481256470.419212	1481256470.419282
['(838400', ' 444', ' 50', ' 7', ' 22', ' 0.21025897562503815', ' 0.06344344466924667', ' -0.11083048582077026']	1481256470.439285	1481256470.439378
['(838402', ' 461', ' 50', ' 7', ' 22', ' 0.210250124335289', ' 0.06352229416370392', ' -0.11081264913082123']	1481256470.459264	1481256470.459422
['(838405', ' 486', ' 50', ' 7', ' 22', ' 0.21024000644683838', ' 0.06347358971834183', ' -0.11081741005182266']	1481256470.479216	1481256470.479300
['(838407', ' 502', ' 50', ' 7', ' 22', ' 0.2102559357881546', ' 0.06343765556812286', ' -0.11081625521183014']	1481256470.499215	1481256470.499315
['(838410', ' 527', ' 50', ' 7', ' 22', ' 0.21026413142681122', ' 0.06337709724903107', ' -0.11082597821950912']	1481256470.519340	1481256470.519421
['(838412', ' 544', ' 50', ' 7', ' 22', ' 0.21023619174957275', ' 0.06340108066797256', ' -0.11081641167402267']	1481256470.539282	1481256470.539416
['(838414', ' 561', ' 50', ' 7', ' 22', ' 0.21025608479976654', ' 0.06341291218996048', ' -0.11082116514444351']	1481256470.559231	1481256470.559327
['(838417', ' 586', ' 50', ' 7', ' 22', ' 0.21013642847537994', ' 0.06358043849468231', ' -0.11083777993917465']	1481256470.579220	1481256470.579290
['(838419', ' 603', ' 50', ' 7', ' 22', ' 0.21024422347545624', ' 0.06341341882944107', ' -0.1108144074678421']	1481256470.599218	1481256470.599293
['(838422', ' 628', ' 50', ' 7', ' 22', ' 0.21014849841594696', ' 0.06356463581323624', ' -0.11082026362419128']	1481256470.619209	1481256470.619277
['(838424', ' 644', ' 50', ' 7', ' 22', ' 0.2102488875389099', ' 0.06347490102052689', ' -0.11082832515239716']	1481256470.639205	1481256470.639271
['(838426', ' 661', ' 50', ' 7', ' 22', ' 0.2101866751909256', ' 0.06356745213270187', ' -0.11078734695911407']	1481256470.659215	1481256470.659286
['(838429', ' 686', ' 50', ' 7', ' 22', ' 0.21026931703090668', ' 0.06344480067491531', ' -0.11085614562034607']	1481256470.679205	1481256470.679276
['(838431', ' 703', ' 50', ' 7', ' 22', ' 0.21029487252235413', ' 0.06340169906616211', ' -0.11083392798900604']	1481256470.699246	1481256470.699327
['(838434', ' 727', ' 50', ' 7', ' 22', ' 0.2102440893650055', ' 0.0633711963891983', ' -0.11088219285011292']	1481256470.719202	1481256470.719274
['(838436', ' 744', ' 50', ' 7', ' 22', ' 0.21031594276428223', ' 0.0633445680141449', ' -0.1108582392334938']	1481256470.739249	1481256470.739346
['(838438', ' 761', ' 50', ' 7', ' 22', ' 0.2102545201778412', ' 0.06344347447156906', ' -0.110825315117836']	1481256470.759385	1481256470.759461
['(838441', ' 786', ' 50', ' 7', ' 22', ' 0.21026933193206787', ' 0.06336204707622528', ' -0.11091360449790955']	1481256470.779220	1481256470.779297
['(838443', ' 802', ' 50', ' 7', ' 22', ' 0.2102453112602234', ' 0.06345950812101364', ' -0.11080913245677948']	1481256470.799211	1481256470.799302
['(838446', ' 827', ' 50', ' 7', ' 22', ' 0.21025891602039337', ' 0.06339021772146225', ' -0.11083149164915085']	1481256470.819205	1481256470.819277
['(838448', ' 844', ' 50', ' 7', ' 22', ' 0.2103099524974823', ' 0.06339839845895767', ' -0.11085572093725204']	1481256470.839246	1481256470.839321
['(838451', ' 869', ' 50', ' 7', ' 22', ' 0.21036046743392944', ' 0.06333890557289124', ' -0.11086615175008774']	1481256470.859823	1481256470.859902
['(838453', ' 886', ' 50', ' 7', ' 22', ' 0.2102704793214798', ' 0.06341835856437683', ' -0.11085318773984909']	1481256470.879207	1481256470.879273
['(838455', ' 902', ' 50', ' 7', ' 22', ' 0.21031087636947632', ' 0.06336218863725662', ' -0.11084885150194168']	1481256470.899230	1481256470.899325
