hello :-)!	Time Interval: 1479086849.711410	Running Time: 0.000000
[(1.611733317375183,), (0.7690883874893188,), (2.104640483856201,)]	Time Interval: 0.009189	Running Time: 2.032134
[(1.6100248098373413,), (0.7688225507736206,), (2.101137161254883,)]	Time Interval: 0.008147	Running Time: 2.040281
[(1.608307123184204,), (0.7688754200935364,), (2.0975327491760254,)]	Time Interval: 0.008111	Running Time: 2.048392
[(1.606423020362854,), (0.7684227824211121,), (2.0939087867736816,)]	Time Interval: 0.008158	Running Time: 2.056550
[(1.6043384075164795,), (0.7685274481773376,), (2.0900778770446777,)]	Time Interval: 0.007908	Running Time: 2.064458
[(1.602063536643982,), (0.7689089179039001,), (2.0860869884490967,)]	Time Interval: 0.008335	Running Time: 2.072793
[(1.599704384803772,), (0.7683135271072388,), (2.081892490386963,)]	Time Interval: 0.008345	Running Time: 2.081138
[(1.5971884727478027,), (0.7680277824401855,), (2.077726364135742,)]	Time Interval: 0.010229	Running Time: 2.091367
[(1.5945844650268555,), (0.7678722739219666,), (2.0733444690704346,)]	Time Interval: 0.006454	Running Time: 2.097821
[(1.5920010805130005,), (0.767841637134552,), (2.0689971446990967,)]	Time Interval: 0.009021	Running Time: 2.106842
[(1.5891751050949097,), (0.7678797245025635,), (2.0645411014556885,)]	Time Interval: 0.008315	Running Time: 2.115157
[(1.586592197418213,), (0.7681605815887451,), (2.059727668762207,)]	Time Interval: 0.008749	Running Time: 2.123906
[(1.5838072299957275,), (0.7690002918243408,), (2.0544214248657227,)]	Time Interval: 0.007528	Running Time: 2.131434
[(1.5811182260513306,), (0.7683817148208618,), (2.04934024810791,)]	Time Interval: 0.008417	Running Time: 2.139851
[(1.578181266784668,), (0.7680952548980713,), (2.044929027557373,)]	Time Interval: 0.010627	Running Time: 2.150478
[(1.5754810571670532,), (0.7689614295959473,), (2.0388128757476807,)]	Time Interval: 0.007161	Running Time: 2.157639
[(1.572503924369812,), (0.7691835761070251,), (2.0334346294403076,)]	Time Interval: 0.007509	Running Time: 2.165148
[(1.5695322751998901,), (0.7692168951034546,), (2.0279321670532227,)]	Time Interval: 0.007475	Running Time: 2.172623
[(1.566138744354248,), (0.7688344717025757,), (2.0232746601104736,)]	Time Interval: 0.009329	Running Time: 2.181952
[(1.5629671812057495,), (0.7683956623077393,), (2.017547130584717,)]	Time Interval: 0.010796	Running Time: 2.192748
[(1.559783697128296,), (0.7682912945747375,), (2.011557102203369,)]	Time Interval: 0.009361	Running Time: 2.202109
[(1.5557115077972412,), (0.7686247825622559,), (2.006502389907837,)]	Time Interval: 0.004708	Running Time: 2.206817
[(1.5529404878616333,), (0.7688036561012268,), (1.9996472597122192,)]	Time Interval: 0.010050	Running Time: 2.216867
[(1.5495307445526123,), (0.7687888741493225,), (1.9934303760528564,)]	Time Interval: 0.006386	Running Time: 2.223253
[(1.54596745967865,), (0.7689930200576782,), (1.9876269102096558,)]	Time Interval: 0.010401	Running Time: 2.233654
[(1.542188286781311,), (0.7687157392501831,), (1.9815729856491089,)]	Time Interval: 0.005879	Running Time: 2.239533
[(1.5384044647216797,), (0.7686988711357117,), (1.975149154663086,)]	Time Interval: 0.008562	Running Time: 2.248095
[(1.5345723628997803,), (0.7687938213348389,), (1.9689157009124756,)]	Time Interval: 0.008748	Running Time: 2.256843
[(1.530879259109497,), (0.768731415271759,), (1.9624546766281128,)]	Time Interval: 0.008831	Running Time: 2.265674
[(1.5270609855651855,), (0.7689928412437439,), (1.9558972120285034,)]	Time Interval: 0.008128	Running Time: 2.273802
[(1.5224735736846924,), (0.7678977847099304,), (1.949681282043457,)]	Time Interval: 0.008063	Running Time: 2.281865
[(1.5189927816390991,), (0.7684597969055176,), (1.942710280418396,)]	Time Interval: 0.007838	Running Time: 2.289703
[(1.5153226852416992,), (0.7681344747543335,), (1.9359540939331055,)]	Time Interval: 0.008705	Running Time: 2.298408
[(1.5110220909118652,), (0.7682934403419495,), (1.9292867183685303,)]	Time Interval: 0.008298	Running Time: 2.306706
[(1.5066421031951904,), (0.7685872316360474,), (1.9219774007797241,)]	Time Interval: 0.008007	Running Time: 2.314713
[(1.5016707181930542,), (0.7677422165870667,), (1.9160710573196411,)]	Time Interval: 0.008701	Running Time: 2.323414
[(1.4975723028182983,), (0.7681424617767334,), (1.9083131551742554,)]	Time Interval: 0.008410	Running Time: 2.331824
[(1.4929349422454834,), (0.7681742906570435,), (1.901225209236145,)]	Time Interval: 0.008114	Running Time: 2.339938
[(1.4880305528640747,), (0.7685960531234741,), (1.8940715789794922,)]	Time Interval: 0.011604	Running Time: 2.351542
[(1.4831632375717163,), (0.7682231664657593,), (1.887503743171692,)]	Time Interval: 0.004702	Running Time: 2.356244
[(1.478646993637085,), (0.767523467540741,), (1.8808684349060059,)]	Time Interval: 0.009159	Running Time: 2.365403
[(1.473469853401184,), (0.7674823999404907,), (1.873422384262085,)]	Time Interval: 0.007483	Running Time: 2.372886
[(1.4682328701019287,), (0.7675462961196899,), (1.8658742904663086,)]	Time Interval: 0.008169	Running Time: 2.381055
[(1.4631729125976562,), (0.7676882743835449,), (1.8583711385726929,)]	Time Interval: 0.008430	Running Time: 2.389485
[(1.4581094980239868,), (0.7675544619560242,), (1.8506886959075928,)]	Time Interval: 0.008598	Running Time: 2.398083
[(1.4527971744537354,), (0.7675908207893372,), (1.842839241027832,)]	Time Interval: 0.008649	Running Time: 2.406732
[(1.4469000101089478,), (0.7677072882652283,), (1.8352121114730835,)]	Time Interval: 0.008060	Running Time: 2.414792
[(1.4420820474624634,), (0.7677586674690247,), (1.8270808458328247,)]	Time Interval: 0.007875	Running Time: 2.422667
[(1.4360703229904175,), (0.766576886177063,), (1.8194299936294556,)]	Time Interval: 0.009363	Running Time: 2.432030
[(1.4309065341949463,), (0.7674592137336731,), (1.8113306760787964,)]	Time Interval: 0.007730	Running Time: 2.439760
[(1.4254822731018066,), (0.767319917678833,), (1.8032547235488892,)]	Time Interval: 0.008287	Running Time: 2.448047
[(1.4190255403518677,), (0.7667427659034729,), (1.7957828044891357,)]	Time Interval: 0.009262	Running Time: 2.457309
[(1.4139577150344849,), (0.7686900496482849,), (1.7871164083480835,)]	Time Interval: 0.007920	Running Time: 2.465229
[(1.4081443548202515,), (0.766418993473053,), (1.7795603275299072,)]	Time Interval: 0.007944	Running Time: 2.473173
[(1.4029713869094849,), (0.7688411474227905,), (1.7702394723892212,)]	Time Interval: 0.008616	Running Time: 2.481789
[(1.3968708515167236,), (0.7665379643440247,), (1.7628085613250732,)]	Time Interval: 0.008870	Running Time: 2.490659
[(1.3915337324142456,), (0.7679353356361389,), (1.7535340785980225,)]	Time Interval: 0.013326	Running Time: 2.503985
[(1.3855193853378296,), (0.76641446352005,), (1.74617338180542,)]	Time Interval: 0.002983	Running Time: 2.506968
[(1.3800480365753174,), (0.7692208886146545,), (1.736580729484558,)]	Time Interval: 0.009765	Running Time: 2.516733
[(1.374045491218567,), (0.7664215564727783,), (1.7294120788574219,)]	Time Interval: 0.006393	Running Time: 2.523126
[(1.3685375452041626,), (0.768292248249054,), (1.7202184200286865,)]	Time Interval: 0.008715	Running Time: 2.531841
[(1.3627986907958984,), (0.7696587443351746,), (1.7109431028366089,)]	Time Interval: 0.008293	Running Time: 2.540134
[(1.3570119142532349,), (0.767405092716217,), (1.7050174474716187,)]	Time Interval: 0.009979	Running Time: 2.550113
[(1.3514857292175293,), (0.7680542469024658,), (1.6946110725402832,)]	Time Interval: 0.006677	Running Time: 2.556790
[(1.3456007242202759,), (0.7684283256530762,), (1.6868716478347778,)]	Time Interval: 0.009222	Running Time: 2.566012
[(1.340101957321167,), (0.7692451477050781,), (1.6771817207336426,)]	Time Interval: 0.008679	Running Time: 2.574691
[(1.3345420360565186,), (0.7678766846656799,), (1.6692805290222168,)]	Time Interval: 0.007722	Running Time: 2.582413
[(1.3287442922592163,), (0.7682603001594543,), (1.660678505897522,)]	Time Interval: 0.008092	Running Time: 2.590505
[(1.3228614330291748,), (0.7677187323570251,), (1.6526633501052856,)]	Time Interval: 0.007973	Running Time: 2.598478
[(1.3171327114105225,), (0.7678766846656799,), (1.6437708139419556,)]	Time Interval: 0.008381	Running Time: 2.606859
[(1.311374306678772,), (0.7689384818077087,), (1.6355817317962646,)]	Time Interval: 0.007907	Running Time: 2.614766
[(1.3056010007858276,), (0.7676004767417908,), (1.6275049448013306,)]	Time Interval: 0.009844	Running Time: 2.624610
[(1.300094485282898,), (0.7675549387931824,), (1.6200872659683228,)]	Time Interval: 0.006881	Running Time: 2.631491
[(1.2942445278167725,), (0.7677688598632812,), (1.6115384101867676,)]	Time Interval: 0.008551	Running Time: 2.640042
[(1.2884317636489868,), (0.7669429779052734,), (1.6036072969436646,)]	Time Interval: 0.008258	Running Time: 2.648300
[(1.2826124429702759,), (0.7668724060058594,), (1.5946640968322754,)]	Time Interval: 0.008414	Running Time: 2.656714
[(1.2766164541244507,), (0.7673758864402771,), (1.5862939357757568,)]	Time Interval: 0.009660	Running Time: 2.666374
[(1.2711336612701416,), (0.7663672566413879,), (1.5802738666534424,)]	Time Interval: 0.006893	Running Time: 2.673267
[(1.264963150024414,), (0.7675272226333618,), (1.5705245733261108,)]	Time Interval: 0.008367	Running Time: 2.681634
[(1.2592979669570923,), (0.7667667269706726,), (1.5624516010284424,)]	Time Interval: 0.008465	Running Time: 2.690099
[(1.2532784938812256,), (0.766650915145874,), (1.5537474155426025,)]	Time Interval: 0.008142	Running Time: 2.698241
[(1.2474592924118042,), (0.7673094868659973,), (1.5456290245056152,)]	Time Interval: 0.008144	Running Time: 2.706385
[(1.2416056394577026,), (0.7665168046951294,), (1.5380806922912598,)]	Time Interval: 0.008556	Running Time: 2.714941
[(1.235642671585083,), (0.7672052383422852,), (1.5295954942703247,)]	Time Interval: 0.008692	Running Time: 2.723633
[(1.2297135591506958,), (0.7672903537750244,), (1.5216178894042969,)]	Time Interval: 0.008014	Running Time: 2.731647
[(1.2237005233764648,), (0.7665333151817322,), (1.513819694519043,)]	Time Interval: 0.008889	Running Time: 2.740536
[(1.2176603078842163,), (0.7662156224250793,), (1.505606770515442,)]	Time Interval: 0.008467	Running Time: 2.749003
[(1.2114744186401367,), (0.76615971326828,), (1.4975743293762207,)]	Time Interval: 0.014485	Running Time: 2.763488
[(1.2053146362304688,), (0.766618549823761,), (1.4897183179855347,)]	Time Interval: 0.002060	Running Time: 2.765548
[(1.1992567777633667,), (0.766068696975708,), (1.4817994832992554,)]	Time Interval: 0.007609	Running Time: 2.773157
[(1.1929895877838135,), (0.7666288614273071,), (1.4734121561050415,)]	Time Interval: 0.008714	Running Time: 2.781871
[(1.1868221759796143,), (0.7666491270065308,), (1.4653171300888062,)]	Time Interval: 0.008010	Running Time: 2.789881
[(1.180640697479248,), (0.7664473056793213,), (1.4571069478988647,)]	Time Interval: 0.008723	Running Time: 2.798604
[(1.1744730472564697,), (0.7658007740974426,), (1.4491021633148193,)]	Time Interval: 0.013552	Running Time: 2.812156
[(1.1682865619659424,), (0.7663964033126831,), (1.4409273862838745,)]	Time Interval: 0.003432	Running Time: 2.815588
[(1.1620423793792725,), (0.7663607001304626,), (1.4328334331512451,)]	Time Interval: 0.007911	Running Time: 2.823499
[(1.1562473773956299,), (0.7663279175758362,), (1.4238221645355225,)]	Time Interval: 0.007905	Running Time: 2.831404
[(1.1495710611343384,), (0.7663663029670715,), (1.4166522026062012,)]	Time Interval: 0.008582	Running Time: 2.839986
[(1.1433920860290527,), (0.7655123472213745,), (1.408308982849121,)]	Time Interval: 0.008306	Running Time: 2.848292
[(1.1368801593780518,), (0.7661387920379639,), (1.400235652923584,)]	Time Interval: 0.008259	Running Time: 2.856551
[(1.1306380033493042,), (0.7660214304924011,), (1.3917170763015747,)]	Time Interval: 0.008728	Running Time: 2.865279
[(1.1240743398666382,), (0.7655818462371826,), (1.3840627670288086,)]	Time Interval: 0.007946	Running Time: 2.873225
[(1.117687702178955,), (0.7658710479736328,), (1.3755818605422974,)]	Time Interval: 0.008758	Running Time: 2.881983
[(1.111045002937317,), (0.7657480835914612,), (1.3676276206970215,)]	Time Interval: 0.008057	Running Time: 2.890040
[(1.1043835878372192,), (0.7656081318855286,), (1.3595972061157227,)]	Time Interval: 0.008203	Running Time: 2.898243
[(1.0977239608764648,), (0.7652419209480286,), (1.3512228727340698,)]	Time Interval: 0.008740	Running Time: 2.906983
[(1.0907710790634155,), (0.7658011317253113,), (1.3430627584457397,)]	Time Interval: 0.007915	Running Time: 2.914898
[(1.083882212638855,), (0.7649632692337036,), (1.3346800804138184,)]	Time Interval: 0.008872	Running Time: 2.923770
[(1.076745629310608,), (0.764931857585907,), (1.3265525102615356,)]	Time Interval: 0.007803	Running Time: 2.931573
[(1.0697171688079834,), (0.764726459980011,), (1.318152904510498,)]	Time Interval: 0.008409	Running Time: 2.939982
[(1.0624514818191528,), (0.7647583484649658,), (1.3097398281097412,)]	Time Interval: 0.008995	Running Time: 2.948977
[(1.0550323724746704,), (0.7647584080696106,), (1.3014105558395386,)]	Time Interval: 0.007688	Running Time: 2.956665
[(1.0475811958312988,), (0.7647274732589722,), (1.2930779457092285,)]	Time Interval: 0.009666	Running Time: 2.966331
[(1.0402520895004272,), (0.7650567889213562,), (1.284473180770874,)]	Time Interval: 0.007178	Running Time: 2.973509
[(1.0326138734817505,), (0.7648831605911255,), (1.2758727073669434,)]	Time Interval: 0.008178	Running Time: 2.981687
[(1.025168538093567,), (0.7648773789405823,), (1.2675713300704956,)]	Time Interval: 0.008560	Running Time: 2.990247
[(1.0173166990280151,), (0.765012264251709,), (1.2589154243469238,)]	Time Interval: 0.008246	Running Time: 2.998493
[(1.0095139741897583,), (0.7639610171318054,), (1.250178337097168,)]	Time Interval: 0.008387	Running Time: 3.006880
[(1.0014504194259644,), (0.764243483543396,), (1.2419134378433228,)]	Time Interval: 0.008289	Running Time: 3.015169
[(0.9936399459838867,), (0.764163613319397,), (1.2331016063690186,)]	Time Interval: 0.008889	Running Time: 3.024058
[(0.9856117367744446,), (0.7640031576156616,), (1.2243702411651611,)]	Time Interval: 0.008244	Running Time: 3.032302
[(0.9773643612861633,), (0.7639803290367126,), (1.21559476852417,)]	Time Interval: 0.007779	Running Time: 3.040081
[(0.9688931703567505,), (0.7639296650886536,), (1.207463026046753,)]	Time Interval: 0.009440	Running Time: 3.049521
[(0.9604079127311707,), (0.763824999332428,), (1.1987135410308838,)]	Time Interval: 0.008122	Running Time: 3.057643
[(0.9518846273422241,), (0.7637915015220642,), (1.1900240182876587,)]	Time Interval: 0.008513	Running Time: 3.066156
[(0.9438376426696777,), (0.7638776898384094,), (1.1814810037612915,)]	Time Interval: 0.007836	Running Time: 3.073992
[(0.935407817363739,), (0.763839066028595,), (1.1726175546646118,)]	Time Interval: 0.008172	Running Time: 3.082164
[(0.9267787337303162,), (0.7636297941207886,), (1.163798451423645,)]	Time Interval: 0.022513	Running Time: 3.104677
[(0.9180353283882141,), (0.7635551691055298,), (1.1549253463745117,)]	Time Interval: 0.000040	Running Time: 3.104717
[(0.9094805121421814,), (0.7634776830673218,), (1.1459342241287231,)]	Time Interval: 0.002250	Running Time: 3.106967
[(0.900800883769989,), (0.7635884881019592,), (1.137141227722168,)]	Time Interval: 0.008909	Running Time: 3.115876
[(0.8921184539794922,), (0.7634563446044922,), (1.1282933950424194,)]	Time Interval: 0.008158	Running Time: 3.124034
[(0.8830093741416931,), (0.7635188698768616,), (1.1196333169937134,)]	Time Interval: 0.007949	Running Time: 3.131983
[(0.874264121055603,), (0.7633392810821533,), (1.110824704170227,)]	Time Interval: 0.008468	Running Time: 3.140451
[(0.8655568957328796,), (0.7632582187652588,), (1.1019706726074219,)]	Time Interval: 0.008611	Running Time: 3.149062
[(0.8566083312034607,), (0.7632060050964355,), (1.0931875705718994,)]	Time Interval: 0.007670	Running Time: 3.156732
[(0.8474765419960022,), (0.7630672454833984,), (1.0842361450195312,)]	Time Interval: 0.008763	Running Time: 3.165495
[(0.8386852741241455,), (0.7630327343940735,), (1.0753296613693237,)]	Time Interval: 0.008358	Running Time: 3.173853
[(0.8298301100730896,), (0.7628684043884277,), (1.0661430358886719,)]	Time Interval: 0.008033	Running Time: 3.181886
[(0.8211219906806946,), (0.7625970244407654,), (1.057153344154358,)]	Time Interval: 0.008319	Running Time: 3.190205
[(0.812330961227417,), (0.7631239891052246,), (1.0481454133987427,)]	Time Interval: 0.012685	Running Time: 3.202890
[(0.8034664988517761,), (0.7625737190246582,), (1.0392873287200928,)]	Time Interval: 0.006404	Running Time: 3.209294
[(0.7944228649139404,), (0.7625095248222351,), (1.0305615663528442,)]	Time Interval: 0.006329	Running Time: 3.215623
[(0.7855876088142395,), (0.7628000974655151,), (1.0213637351989746,)]	Time Interval: 0.007886	Running Time: 3.223509
[(0.7768784165382385,), (0.762620210647583,), (1.0121349096298218,)]	Time Interval: 0.007973	Running Time: 3.231482
[(0.7679793238639832,), (0.7622317671775818,), (1.0034691095352173,)]	Time Interval: 0.008229	Running Time: 3.239711
[(0.759143054485321,), (0.7621825933456421,), (0.9945682287216187,)]	Time Interval: 0.008982	Running Time: 3.248693
[(0.750379204750061,)]	Time Interval: 0.008478	Running Time: 3.257171
[(0.985378623008728,), (0.741609513759613,), (0.7616220116615295,)]	Time Interval: 0.008536	Running Time: 3.265707
[(0.9761667847633362,), (0.7327392101287842,), (0.7618277072906494,)]	Time Interval: 0.008357	Running Time: 3.274064
[(0.9670517444610596,), (0.7237722277641296,), (0.7619117498397827,)]	Time Interval: 0.008011	Running Time: 3.282075
[(0.9581168293952942,), (0.7149713635444641,), (0.7617769837379456,)]	Time Interval: 0.007940	Running Time: 3.290015
[(0.9488739967346191,), (0.706354558467865,), (0.7614771723747253,)]	Time Interval: 0.008546	Running Time: 3.298561
[(0.9392897486686707,), (0.6975080370903015,), (0.7616668343544006,)]	Time Interval: 0.007960	Running Time: 3.306521
[(0.9299395084381104,), (0.6884047985076904,), (0.7612393498420715,)]	Time Interval: 0.008605	Running Time: 3.315126
